ID2;id;Barrio;barrio;comuna;Id_Arbol;grupo;nombre_comun;nombre_cientifico;union;familia;vegetacion;edad;perimetro;cobertura;confinamiento;emplazamiento;pb;pap;DAP;DAP2;papdel;papgrueso;altura_fuste;altura_arbol;diferencia;diametro_copa;inclinacion;orientacion;otra_orientacion;fuste;tallos;raiz;raiz_expuesta;copa;densidad_copa;vitalidad;Norte;Este
5192;0199G18264144;199;Aguacatal;1;264144;G18 ;Cerezo, Mirto, Azahar;Murraya paniculata;Murraya paniculata (Cerezo, Mirto, Azahar);Rutaceae;Arbusto;Maduro         ;N/A;Jardin              ;No;Anden                              ;0.22;0;0.05;0.05;0.14;0.15;0.5;2.1;1.6;1.5;0;Ninguna;N/A;Fuste Polifurcado;2;Subterranea    ;No;Globosa        ;Alto (67 - 100%)    ;Regular ;874205,88;1058488,61
5193;0199G18264145;199;Aguacatal;1;264145;G18 ;Limon;Citrus lemon;Citrus lemon (Limon);Rutaceae;Arbusto;Maduro         ;N/A;Jardin              ;No;Anden                              ;0.22;0;0.04;0.04;0.1;0.12;1;2;1;2;15;Hacia la via;N/A;Fuste Polifurcado;2;Subterranea    ;No;Globosa        ;Medio (34 - 66%)    ;Regular ;874207,24;1058487,46
5194;0199G18264146;199;Aguacatal;1;264146;G18 ;Araucaria;Araucaria excelsa;Araucaria excelsa (Araucaria);Araucariaceae;Arbol;Maduro         ;N/A;Jardin              ;Si;Anden                              ;0.65;0.54;0.17;0.17;0;0;2.5;8;5.5;3.5;0;Ninguna;N/A;Fuste Unico;1;Subterranea    ;No;Conica         ;Alto (67 - 100%)    ;Regular ;874209,69;1058486,64
5195;0199G18264147;199;Aguacatal;1;264147;G18 ;Francesina;Brunfelsia uniflora;Brunfelsia uniflora (Francesina);Solanaceae;Arbusto;Maduro         ;N/A;Jardin              ;No;Anden                              ;0.48;0;0.06;0.06;0.15;0.21;1;2.6;1.6;2;0;Ninguna;N/A;Fuste Polifurcado;4;Subterranea    ;No;Globosa        ;Medio (34 - 66%)    ;Regular ;874211,69;1058485,53
5196;0199G18264148;199;Aguacatal;1;264148;G18 ;Garvanzo, Duranta;Duranta erecta;Duranta erecta (Garvanzo, Duranta);Verbenaceae;Arbusto;Maduro         ;N/A;Jardin              ;No;Anden                              ;0.22;0.16;0.05;0.05;0;0;1;3.5;2.5;2;0;Ninguna;N/A;Fuste Unico;1;Subterranea    ;No;Globosa        ;Medio (34 - 66%)    ;Regular ;874213,55;1058487,14
5197;0199G18264149;199;Aguacatal;1;264149;G18 ;Mango;Mangifera indica;Mangifera indica (Mango);Anacardiaceae;Arbol;Maduro         ;N/A;Vegetacion Emergente;No;Anden                              ;1.04;0.73;0.23;0.23;0;0;1.6;5.5;3.9;8;10;Direccion de la via;N/A;Fuste Unico;1;Subterranea    ;Si;Aparasolada    ;Alto (67 - 100%)    ;Regular ;874215,48;1058486,82
5198;0199G18264150;199;Aguacatal;1;264150;G18 ;Dracaena roja;Dracaena fragrans;Dracaena fragrans (Dracaena roja);Asparagaceae;Planta arbustiva;Maduro         ;N/A;Vegetacion Emergente;No;Anden                              ;0.37;0.22;0.07;0.07;0;0;1.4;4;2.6;1.5;0;Ninguna;N/A;Fuste Unico;1;Subterranea    ;No;Columnar       ;Alto (67 - 100%)    ;Regular ;874216,92;1058484,05
5199;0199G18264151;199;Aguacatal;1;264151;G18 ;Capote rojo, Capote rojo brasilero;Megaskepasma erythrochlamys;Megaskepasma erythrochlamys (Capote rojo, Capote rojo brasilero);Acanthaceae;Arbusto;Maduro         ;N/A;Vegetacion Emergente;No;Anden                              ;1.2;0;0.03;0.03;0.08;0.1;0.5;2.8;2.3;3.5;0;Ninguna;N/A;Fuste Polifurcado;20;Subterranea    ;No;Globosa        ;Alto (67 - 100%)    ;Regular ;874225;1058483,42
5200;0199G18264152;199;Aguacatal;1;264152;G18 ;Palma Alejandra;Archontophoenix alexandrae;Archontophoenix alexandrae (Palma Alejandra);Arecaceae;Palma;Juvenil        ;N/A;Vegetacion Emergente;Si;Anden                              ;1;0.42;0.13;0.13;0;0;1.3;3;1.7;3;0;Ninguna;N/A;Fuste Unico;1;Subterranea    ;No;Irregular      ;Medio (34 - 66%)    ;Sano    ;874225,6;1058482,51
5201;0199G18264153;199;Aguacatal;1;264153;G18 ;Guayacan rosado;Tabebuia rosea;Tabebuia rosea (Guayacan rosado);Bignoniaceae;Arbol;Maduro         ;N/A;Vegetacion Emergente;Si;Anden                              ;0.92;0;0.14;0.14;0.27;0.59;2.3;7.5;5.2;5;10;Otro;rio;Fuste Polifurcado;2;Subterranea    ;No;Aparasolada    ;Bajo (0 - 33%)      ;Regular ;874226,27;1058481,86
5202;0199G18264154;199;Aguacatal;1;264154;G18 ;Limon;Citrus lemon;Citrus lemon (Limon);Rutaceae;Arbusto;Maduro         ;N/A;Vegetacion Emergente;No;Anden                              ;0.38;0.26;0.08;0.08;0;0;1.2;3.5;2.3;3.5;10;Otro;rio;Fuste Unico;1;Subterranea    ;No;Globosa        ;Alto (67 - 100%)    ;Regular ;874227,66;1058482,48
5203;0199G18264155;199;Aguacatal;1;264155;G18 ;Pino tuya, Pino libro;Platycladus orientalis;Platycladus orientalis (Pino tuya, Pino libro);Cupressaceae;Arbusto;Maduro         ;N/A;Vegetacion Emergente;No;Anden                              ;0.5;0;0.08;0.08;0.15;0.37;1.2;2.6;1.4;2;0;Ninguna;N/A;Fuste Polifurcado;2;Subterranea    ;No;Conica         ;Alto (67 - 100%)    ;Regular ;874232,64;1058481,01
5204;0199G18264156;199;Aguacatal;1;264156;G18 ;Limon;Citrus lemon;Citrus lemon (Limon);Rutaceae;Arbusto;Maduro         ;N/A;Vegetacion Emergente;Si;Anden                              ;0.39;0;0.07;0.07;0.22;0.23;1.16;4;2.84;5;15;Otro;rio;Fuste Polifurcado;2;Subterranea    ;No;Aparasolada    ;Alto (67 - 100%)    ;Regular ;874245,9;1058477,3
5205;0199G18264157;199;Aguacatal;1;264157;G18 ;Mandarina;Citrus reticulata;Citrus reticulata (Mandarina);Rutaceae;Arbusto;Maduro         ;N/A;Vegetacion Emergente;Si;Anden                              ;0.75;0;0.05;0.05;0.1;0.22;0.8;2.8;2;3;0;Ninguna;N/A;Fuste Polifurcado;4;Subterranea    ;No;Aparasolada    ;Alto (67 - 100%)    ;Regular ;874230,71;1058483,08
5206;0199G18264158;199;Aguacatal;1;264158;G18 ;Garvanzo, Duranta;Duranta erecta;Duranta erecta (Garvanzo, Duranta);Verbenaceae;Arbusto;Maduro         ;N/A;Piso duro           ;Si;Anden                              ;0.49;0.26;0.08;0.08;0;0;1.5;3.5;2;3;35;Hacia la via;N/A;Fuste Unico;1;Subterranea    ;Si;Aparasolada    ;Alto (67 - 100%)    ;Regular ;874230,65;1058531,37
5207;0199G18264159;199;Aguacatal;1;264159;G18 ;Dracaena roja;Dracaena fragrans;Dracaena fragrans (Dracaena roja);Asparagaceae;Planta arbustiva;Maduro         ;N/A;Cesped              ;No;Parque Urbano                      ;0.8;0.33;0.11;0.11;0;0;1.5;3;1.5;1.6;15;Direccion de la via;N/A;Fuste Unico;1;Subterranea    ;No;Columnar       ;Alto (67 - 100%)    ;Regular ;874230,39;1058532,46
5208;0199G18264160;199;Aguacatal;1;264160;G18 ;Paraiso;Melia azedarach;Melia azedarach (Paraiso);Meliaceae;Arbol;Maduro         ;N/A;Vegetacion Emergente;No;Anden                              ;0.93;0;0.13;0.13;0.25;0.54;2;2.5;0.5;3;10;Direccion de la via;N/A;Fuste Polifurcado;3;Subterranea    ;No;Irregular      ;Bajo (0 - 33%)      ;Regular ;874220,58;1058532,06
5209;0199G18264161;199;Aguacatal;1;264161;G18 ;Algarrobo, Algarrobo pecueca, Pecueco;Hymenaea courbaril;Hymenaea courbaril (Algarrobo, Algarrobo pecueca, Pecueco);Fabaceae;Arbol;Longevo        ;N/A;Vegetacion Emergente;No;Anden                              ;0.73;0.65;0.21;0.21;0;0;4;7;3;5;0;Ninguna;N/A;Fuste Unico;1;Subterranea    ;Si;Aparasolada    ;Alto (67 - 100%)    ;Regular ;874198,6;1058550,01
5210;0199G18264162;199;Aguacatal;1;264162;G18 ;Palma de yuca;Yucca filifera;Yucca filifera (Palma de yuca);Asparagaceae;Palma;Longevo        ;N/A;Piso duro           ;Si;Anden                              ;3;0;0.29;0.29;0.6;1.22;1.6;3.5;1.9;2.5;0;Ninguna;N/A;Fuste Polifurcado;4;Subterranea    ;Si;Irregular      ;Alto (67 - 100%)    ;Regular ;874185,73;1058560,01
5211;0199G18264163;199;Aguacatal;1;264163;G18 ;Dracaena roja;Dracaena fragrans;Dracaena fragrans (Dracaena roja);Asparagaceae;Planta arbustiva;Maduro         ;N/A;Piso duro           ;Si;Anden                              ;1.2;0;0.07;0.07;0.18;0.23;1.1;4.5;3.4;2;0;Ninguna;N/A;Fuste Polifurcado;3;Subterranea    ;Si;Columnar       ;Alto (67 - 100%)    ;Regular ;874182,52;1058556,9
5212;0199G18264164;199;Aguacatal;1;264164;G18 ;Limon swinglea, Swinglea;Swinglea glutinosa;Swinglea glutinosa (Limon swinglea, Swinglea);Rutaceae;Arbol;Maduro         ;N/A;Vegetacion Emergente;Si;Anden                              ;0.45;0.35;0.11;0.11;0;0;1.8;2.7;0.9;1.5;10;Direccion de la via;N/A;Fuste Unico;1;Subterranea    ;No;Globosa        ;Alto (67 - 100%)    ;Regular ;874302,52;1058461,25
5213;0199G18264165;199;Aguacatal;1;264165;G18 ;Palma real de Cuba;Roystonea regia;Roystonea regia (Palma real de Cuba);Arecaceae;Palma;Longevo        ;N/A;Vegetacion Emergente;No;Rondas de rios                     ;1.95;1.55;0.49;0.49;0;0;8;10;2;5;45;Otro;rio;Fuste Unico;1;Subterranea    ;Si;Irregular      ;Medio (34 - 66%)    ;Regular ;874307,56;1058455,89
5214;0199G18264166;199;Aguacatal;1;264166;G18 ;Mamoncillo;Melicoccus bijugatus;Melicoccus bijugatus (Mamoncillo);Sapindaceae;Arbol;Longevo        ;N/A;Vegetacion Emergente;No;Rondas de rios                     ;1;0.85;0.27;0.27;0;0;2.5;10;7.5;5.5;15;Otro;rio;Fuste Unico;1;Subterranea    ;No;Globosa        ;Medio (34 - 66%)    ;Regular ;874306,73;1058454,45
5215;0199G18264167;199;Aguacatal;1;264167;G18 ;Leucaena;Leucaena leucocephala;Leucaena leucocephala (Leucaena);Fabaceae;Arbol;Juvenil        ;N/A;Vegetacion Emergente;Si;Rondas de rios                     ;0.28;0;0.05;0.05;0.12;0.18;1.2;3;1.8;4;35;Otro;rio;Fuste Polifurcado;2;Subterranea    ;No;Irregular      ;Medio (34 - 66%)    ;Regular ;874319,2;1058440,8
5216;0199G18264168;199;Aguacatal;1;264168;G18 ;Palma areca;Dypsis lutescens;Dypsis lutescens (Palma areca);Arecaceae;Palma;Maduro         ;N/A;Vegetacion Emergente;Si;Rondas de rios                     ;1.35;0;0.06;0.06;0.17;0.2;0.5;1.6;1.1;2.5;0;Ninguna;N/A;Fuste Polifurcado;5;Subterranea    ;No;Irregular      ;Medio (34 - 66%)    ;Regular ;874330,09;1058435,23
5217;0199G18264169;199;Aguacatal;1;264169;G18 ;Palma areca;Dypsis lutescens;Dypsis lutescens (Palma areca);Arecaceae;Palma;Maduro         ;N/A;Vegetacion Emergente;Si;Rondas de rios                     ;2.1;0;0.1;0.1;0.28;0.37;2.3;3.5;1.2;4;0;Ninguna;N/A;Fuste Polifurcado;13;Subterranea    ;No;Irregular      ;Medio (34 - 66%)    ;Regular ;874331,98;1058432,33
5218;0199G18264170;199;Aguacatal;1;264170;G18 ;Leucaena;Leucaena leucocephala;Leucaena leucocephala (Leucaena);Fabaceae;Arbol;Maduro         ;N/A;Vegetacion Emergente;Si;Rondas de rios                     ;0.52;0;0.1;0.1;0.28;0.32;1.3;5.5;4.2;4.5;35;Otro;rio;Fuste Polifurcado;2;Subterranea    ;No;Irregular      ;Medio (34 - 66%)    ;Regular ;874333,99;1058422,58
5219;0199G19253644;199;Aguacatal;1;253644;G19 ;Leucaena;Leucaena leucocephala;Leucaena leucocephala (Leucaena);Fabaceae;Arbol;Longevo        ;N/A;Vegetacion Emergente;No;Rondas de rios                     ;1.12;0.98;0.31;0.31;0;0;3.5;6.5;3;9.5;15;Hacia la via;N/A;Fuste Unico;1;Subterranea    ;No;Irregular      ;Alto (67 - 100%)    ;Regular ;873953,02;1056749,99
5220;0199G19261947;199;Aguacatal;1;261947;G19 ;Palma real de Cuba;Roystonea regia;Roystonea regia (Palma real de Cuba);Arecaceae;Palma;Maduro         ;N/A;Cesped              ;No;Anden                              ;1.66;1.05;0.33;0.33;0;0;5.8;7.5;1.7;5.5;0;Ninguna;N/A;Fuste Unico;1;Subterranea    ;Si;Irregular      ;Alto (67 - 100%)    ;Regular ;873918,06;1058648,84
5221;0199G19261948;199;Aguacatal;1;261948;G19 ;Palma abanico, Palma de Fiji;Pritchardia pacifica;Pritchardia pacifica (Palma abanico, Palma de Fiji);Arecaceae;Palma;Maduro         ;N/A;Cesped              ;No;Anden                              ;1.9;0.92;0.29;0.29;0;0;9;12;3;4.5;0;Ninguna;N/A;Fuste Unico;1;Subterranea    ;No;Irregular      ;Alto (67 - 100%)    ;Regular ;873925,99;1058657,45
5222;0199G19261949;199;Aguacatal;1;261949;G19 ;Palma abanico, Palma de Fiji;Pritchardia pacifica;Pritchardia pacifica (Palma abanico, Palma de Fiji);Arecaceae;Palma;Maduro         ;N/A;Cesped              ;No;Anden                              ;2.23;1.1;0.35;0.35;0;0;10;13;3;4.5;0;Ninguna;N/A;Fuste Unico;1;Subterranea    ;No;Irregular      ;Alto (67 - 100%)    ;Regular ;873928,11;1058657,06
5223;0199G19261950;199;Aguacatal;1;261950;G19 ;Palma abanico, Palma de Fiji;Pritchardia pacifica;Pritchardia pacifica (Palma abanico, Palma de Fiji);Arecaceae;Palma;Maduro         ;N/A;Cesped              ;No;Anden                              ;2.9;1;0.32;0.32;0;0;10;13;3;5;0;Ninguna;N/A;Fuste Unico;1;Subterranea    ;No;Irregular      ;Alto (67 - 100%)    ;Regular ;873933,58;1058662,9
5224;0199G19261951;199;Aguacatal;1;261951;G19 ;Palma abanico, Palma de Fiji;Pritchardia pacifica;Pritchardia pacifica (Palma abanico, Palma de Fiji);Arecaceae;Palma;Maduro         ;N/A;Cesped              ;No;Anden                              ;2.5;1.03;0.33;0.33;0;0;10;13.5;3.5;5;0;Ninguna;N/A;Fuste Unico;1;Subterranea    ;No;Irregular      ;Alto (67 - 100%)    ;Regular ;873934,37;1058660,97
5225;0199G19261952;199;Aguacatal;1;261952;G19 ;Palma abanico, Palma de Fiji;Pritchardia pacifica;Pritchardia pacifica (Palma abanico, Palma de Fiji);Arecaceae;Palma;Maduro         ;N/A;Cesped              ;No;Anden                              ;2.4;1.2;0.38;0.38;0;0;10.5;13.5;3;5;0;Ninguna;N/A;Fuste Unico;1;Subterranea    ;No;Irregular      ;Alto (67 - 100%)    ;Regular ;873939,96;1058663,5
5226;0199G19261953;199;Aguacatal;1;261953;G19 ;Palma abanico, Palma de Fiji;Pritchardia pacifica;Pritchardia pacifica (Palma abanico, Palma de Fiji);Arecaceae;Palma;Maduro         ;N/A;Cesped              ;No;Anden                              ;2.3;1.21;0.39;0.39;0;0;4.5;6;1.5;6;0;Ninguna;N/A;Fuste Unico;1;Subterranea    ;No;Irregular      ;Alto (67 - 100%)    ;Sano    ;873939,46;1058661,44
5227;0199G19261954;199;Aguacatal;1;261954;G19 ;Palma abanico, Palma de Fiji;Pritchardia pacifica;Pritchardia pacifica (Palma abanico, Palma de Fiji);Arecaceae;Palma;Maduro         ;N/A;Cesped              ;No;Anden                              ;2.5;2.2;0.7;0.7;0;0;7;9;2;5.3;0;Ninguna;N/A;Fuste Unico;1;Subterranea    ;No;Irregular      ;Alto (67 - 100%)    ;Regular ;873945,21;1058662,93
5228;0199G19261955;199;Aguacatal;1;261955;G19 ;Palma abanico, Palma de Fiji;Pritchardia pacifica;Pritchardia pacifica (Palma abanico, Palma de Fiji);Arecaceae;Palma;Maduro         ;N/A;Jardin              ;No;Parque Urbano                      ;1.6;1.2;0.38;0.38;0;0;3;6;3;4.5;0;Ninguna;N/A;Fuste Unico;1;Subterranea    ;No;Irregular      ;Alto (67 - 100%)    ;Regular ;873928,79;1058650,28
5229;0199G19261956;199;Aguacatal;1;261956;G19 ;Palma real de Cuba;Roystonea regia;Roystonea regia (Palma real de Cuba);Arecaceae;Palma;Maduro         ;N/A;Cesped              ;No;Anden                              ;1.61;1;0.32;0.32;0;0;6.4;7.8;1.4;5;0;Ninguna;N/A;Fuste Unico;1;Subterranea    ;No;Irregular      ;Alto (67 - 100%)    ;Regular ;873923,69;1058646,63
5230;0199G19261957;199;Aguacatal;1;261957;G19 ;Palma real de Cuba;Roystonea regia;Roystonea regia (Palma real de Cuba);Arecaceae;Palma;Maduro         ;N/A;Cesped              ;No;Anden                              ;1.6;1.1;0.35;0.35;0;0;4.4;5.8;1.4;5;0;Ninguna;N/A;Fuste Unico;1;Subterranea    ;No;Irregular      ;Alto (67 - 100%)    ;Regular ;873929,3;1058640,06
5231;0199G19261958;199;Aguacatal;1;261958;G19 ;Palma abanico, Palma de Fiji;Pritchardia pacifica;Pritchardia pacifica (Palma abanico, Palma de Fiji);Arecaceae;Palma;Maduro         ;N/A;Cesped              ;No;Anden                              ;1.67;1.08;0.34;0.34;0;0;6.7;8.5;1.8;6;0;Ninguna;N/A;Fuste Unico;1;Subterranea    ;No;Irregular      ;Alto (67 - 100%)    ;Regular ;873932,25;1058637,43
5232;0199G19261959;199;Aguacatal;1;261959;G19 ;Palma real de Cuba;Roystonea regia;Roystonea regia (Palma real de Cuba);Arecaceae;Palma;Maduro         ;N/A;Cesped              ;No;Anden                              ;1.6;1;0.32;0.32;0;0;5.1;6.2;1.1;8;0;Ninguna;N/A;Fuste Unico;1;Subterranea    ;No;Irregular      ;Alto (67 - 100%)    ;Regular ;873937,09;1058637,48
5233;0199G19261960;199;Aguacatal;1;261960;G19 ;Palma real de Cuba;Roystonea regia;Roystonea regia (Palma real de Cuba);Arecaceae;Palma;Maduro         ;N/A;Cesped              ;No;Anden                              ;2;1.22;0.39;0.39;0;0;8;11;3;8;0;Ninguna;N/A;Fuste Unico;1;Subterranea    ;No;Irregular      ;Alto (67 - 100%)    ;Regular ;873938,64;1058631,39
5234;0199G19261961;199;Aguacatal;1;261961;G19 ;Ceiba, Ceiba bruja, Ceiba de lana, Bonga;Ceiba pentandra;Ceiba pentandra (Ceiba, Ceiba bruja, Ceiba de lana, Bonga);Malvaceae;Arbol;Longevo        ;N/A;Cesped              ;No;Parque Urbano                      ;8.5;6.7;2.13;2.13;0;0;7.5;20;12.5;20;0;Ninguna;N/A;Fuste Unico;1;Subterranea    ;No;Aparasolada    ;Alto (67 - 100%)    ;Regular ;873952,28;1058646,03
5235;0199G19261962;199;Aguacatal;1;261962;G19 ;Palma abanico, Palma de Fiji;Pritchardia pacifica;Pritchardia pacifica (Palma abanico, Palma de Fiji);Arecaceae;Palma;Maduro         ;N/A;Cesped              ;No;Parque Urbano                      ;0.9;1.1;0.35;0.35;0;0;1.8;3.8;2;4.6;15;Otro;parque;Fuste Unico;1;Subterranea    ;No;Irregular      ;Alto (67 - 100%)    ;Regular ;873944,02;1058644,67
5236;0199G19261963;199;Aguacatal;1;261963;G19 ;Palma areca;Dypsis lutescens;Dypsis lutescens (Palma areca);Arecaceae;Palma;Juvenil        ;N/A;Jardin              ;No;Parque Urbano                      ;2.1;0;0.06;0.06;0.15;0.2;1.7;4;2.3;5;0;Ninguna;N/A;Fuste Polifurcado;6;Subterranea    ;No;Irregular      ;Alto (67 - 100%)    ;Sano    ;873944,47;1058637,12
5237;0199G19261964;199;Aguacatal;1;261964;G19 ;Palma abanico, Palma de Fiji;Pritchardia pacifica;Pritchardia pacifica (Palma abanico, Palma de Fiji);Arecaceae;Palma;Juvenil        ;N/A;Cesped              ;No;Parque Urbano                      ;1.12;0.68;0.22;0.22;0;0;1.8;3.4;1.6;4;15;Hacia la via;N/A;Fuste Unico;1;Subterranea    ;No;Irregular      ;Alto (67 - 100%)    ;Regular ;873966,16;1058625,76
5238;0199G19261965;199;Aguacatal;1;261965;G19 ;Palma abanico, Palma de Fiji;Pritchardia pacifica;Pritchardia pacifica (Palma abanico, Palma de Fiji);Arecaceae;Palma;Maduro         ;N/A;Jardin              ;No;Parque Urbano                      ;1.25;0.93;0.3;0.3;0;0;4.5;10;5.5;10;10;Otro;parque;Fuste Unico;1;Subterranea    ;No;Irregular      ;Alto (67 - 100%)    ;Regular ;873965,22;1058621,6
5239;0199G19261966;199;Aguacatal;1;261966;G19 ;Palma real de Cuba;Roystonea regia;Roystonea regia (Palma real de Cuba);Arecaceae;Palma;Maduro         ;N/A;Cesped              ;No;Anden                              ;2.1;1.17;0.37;0.37;0;0;6.3;8.3;2;6.4;0;Ninguna;N/A;Fuste Unico;1;Subterranea    ;No;Irregular      ;Alto (67 - 100%)    ;Regular ;873957,7;1058636,14
5240;0199G19261967;199;Aguacatal;1;261967;G19 ;Palma real de Cuba;Roystonea regia;Roystonea regia (Palma real de Cuba);Arecaceae;Palma;Maduro         ;N/A;Cesped              ;No;Anden                              ;1.48;0.85;0.27;0.27;0;0;4.3;6.5;2.2;6;0;Ninguna;N/A;Fuste Unico;1;Subterranea    ;Si;Irregular      ;Alto (67 - 100%)    ;Regular ;873955,5;1058616,31
5241;0199G19261968;199;Aguacatal;1;261968;G19 ;Palma real de Cuba;Roystonea regia;Roystonea regia (Palma real de Cuba);Arecaceae;Palma;Maduro         ;N/A;Cesped              ;No;Anden                              ;1.68;1.13;0.36;0.36;0;0;4;6.3;2.3;6;0;Ninguna;N/A;Fuste Unico;1;Subterranea    ;Si;Irregular      ;Alto (67 - 100%)    ;Sano    ;873977,61;1058615,62
5242;0199G19261969;199;Aguacatal;1;261969;G19 ;Palma real de Cuba;Roystonea regia;Roystonea regia (Palma real de Cuba);Arecaceae;Palma;Maduro         ;N/A;Cesped              ;No;Anden                              ;0.7;0;0.09;0.09;0.16;0.39;2.3;6;3.7;7;10;Hacia la via;N/A;Fuste Polifurcado;2;Subterranea    ;No;Irregular      ;Medio (34 - 66%)    ;Regular ;873962,83;1058607,87
5243;0199G19261970;199;Aguacatal;1;261970;G19 ;Palma real de Cuba;Roystonea regia;Roystonea regia (Palma real de Cuba);Arecaceae;Palma;Maduro         ;N/A;Cesped              ;No;Anden                              ;1.5;1;0.32;0.32;0;0;3.7;5.3;1.6;5;0;Ninguna;N/A;Fuste Unico;1;Subterranea    ;No;Irregular      ;Alto (67 - 100%)    ;Regular ;873969,09;1058604,59
5244;0199G19261971;199;Aguacatal;1;261971;G19 ;Palma real de Cuba;Roystonea regia;Roystonea regia (Palma real de Cuba);Arecaceae;Palma;Maduro         ;N/A;Cesped              ;No;Anden                              ;2.06;1.42;0.45;0.45;0;0;4;6.3;2.3;9;0;Ninguna;N/A;Fuste Unico;1;Subterranea    ;No;Irregular      ;Alto (67 - 100%)    ;Regular ;873976,97;1058597,74
5245;0199G19261972;199;Aguacatal;1;261972;G19 ;Palma real de Cuba;Roystonea regia;Roystonea regia (Palma real de Cuba);Arecaceae;Palma;Maduro         ;N/A;Cesped              ;No;Anden                              ;0.57;0.72;0.23;0.23;0;0;3.7;5.4;1.7;4;0;Ninguna;N/A;Fuste Unico;1;Subterranea    ;No;Irregular      ;Alto (67 - 100%)    ;Regular ;873983,45;1058594,17
5246;0199G19261973;199;Aguacatal;1;261973;G19 ;Palma real de Cuba;Roystonea regia;Roystonea regia (Palma real de Cuba);Arecaceae;Palma;Maduro         ;N/A;Cesped              ;No;Anden                              ;1.64;1.25;0.4;0.4;0;0;3.7;5.5;1.8;8;0;Ninguna;N/A;Fuste Unico;1;Subterranea    ;No;Irregular      ;Alto (67 - 100%)    ;Regular ;873986,42;1058591,22
5247;0199G19261974;199;Aguacatal;1;261974;G19 ;Palma real de Cuba;Roystonea regia;Roystonea regia (Palma real de Cuba);Arecaceae;Palma;Maduro         ;N/A;Cesped              ;No;Anden                              ;1.66;0.8;0.25;0.25;0;0;3.7;5.5;1.8;6;0;Ninguna;N/A;Fuste Unico;1;Subterranea    ;No;Irregular      ;Alto (67 - 100%)    ;Regular ;873990,64;1058587,21
5248;0199G19261975;199;Aguacatal;1;261975;G19 ;Palma real de Cuba;Roystonea regia;Roystonea regia (Palma real de Cuba);Arecaceae;Palma;Maduro         ;N/A;Cesped              ;No;Anden                              ;1.56;1.06;0.34;0.34;0;0;3.3;4.6;1.3;7;0;Ninguna;N/A;Fuste Unico;1;Subterranea    ;No;Irregular      ;Alto (67 - 100%)    ;Regular ;873994,92;1058583,88
5249;0199G19261976;199;Aguacatal;1;261976;G19 ;Palma real de Cuba;Roystonea regia;Roystonea regia (Palma real de Cuba);Arecaceae;Palma;Maduro         ;N/A;Cesped              ;No;Anden                              ;1.33;0.82;0.26;0.26;0;0;3.3;4.3;1;4.5;0;Ninguna;N/A;Fuste Unico;1;Subterranea    ;No;Irregular      ;Alto (67 - 100%)    ;Regular ;873999,44;1058579,85
