,nombre_comun,pb,pap,dap,papdel,papgrueso,altura_fuste,altura_arbol,diferencia,diametro_copa,tallos
1711,2,1.8,0.0,0.07,0.21,0.24,1.8,3.8,2.0,3.2,7
1712,2,1.6,0.0,0.06,0.16,0.23,2.3,3.8,1.5,2.8,3
1713,2,2.1,0.0,0.07,0.16,0.25,1.6,3.5,1.9,4.0,13
1714,2,2.0,0.0,0.07,0.16,0.3,2.0,4.0,2.0,4.2,10
1715,2,2.2,0.0,0.06,0.16,0.2,1.6,3.8,2.2,4.0,14
1716,2,1.9,0.0,0.06,0.16,0.23,1.5,4.0,2.5,3.8,7
1717,1,0.36,0.3,0.1,0.0,0.0,2.0,4.0,2.0,2.8,1
1718,1,0.28,0.17,0.05,0.0,0.0,2.0,4.0,2.0,2.2,1
1719,1,0.3,0.23,0.07,0.0,0.0,2.0,4.0,2.0,2.5,1
1720,1,0.3,0.27,0.09,0.0,0.0,2.0,4.0,2.0,2.7,1
1721,1,0.34,0.26,0.08,0.0,0.0,2.0,4.0,2.0,2.6,1
1722,1,0.35,0.27,0.09,0.0,0.0,2.0,4.0,2.0,2.6,1
1723,1,0.48,0.0,0.05,0.15,0.18,2.0,4.0,2.0,2.5,3
1724,1,0.4,0.0,0.06,0.18,0.2,2.0,4.0,2.0,2.6,2
1725,1,0.26,0.2,0.06,0.0,0.0,2.0,4.0,2.0,2.5,1
1726,1,0.6,0.0,0.09,0.15,0.4,1.6,4.0,2.4,2.5,2
1727,1,0.3,0.24,0.08,0.0,0.0,2.1,4.0,1.9,2.5,1
1728,1,0.35,0.27,0.09,0.0,0.0,2.1,4.0,1.9,2.6,1
1729,1,0.4,0.0,0.05,0.14,0.16,2.0,4.0,2.0,2.8,3
1730,1,0.45,0.0,0.06,0.15,0.23,1.4,4.0,2.6,3.0,3
1731,1,0.42,0.0,0.06,0.14,0.22,1.6,4.0,2.4,2.5,2
1732,1,0.35,0.0,0.06,0.14,0.24,1.6,4.0,2.4,2.6,2
1733,1,0.25,0.0,0.04,0.09,0.17,1.6,4.0,2.4,2.5,2
1734,1,0.2,0.18,0.06,0.0,0.0,1.6,4.0,2.4,2.6,1
1735,1,0.4,0.0,0.06,0.14,0.23,1.4,4.0,2.6,2.6,2
1736,1,0.32,0.0,0.06,0.15,0.25,1.6,4.2,2.6,2.6,2
1737,1,0.36,0.22,0.07,0.0,0.0,1.6,4.0,2.4,2.5,1
1738,1,0.36,0.0,0.06,0.14,0.23,1.4,4.1,2.7,2.6,3
1739,1,0.34,0.0,0.06,0.15,0.23,1.8,4.0,2.2,2.5,2
1740,1,0.44,0.0,0.06,0.15,0.25,1.8,4.0,2.2,2.5,2
1741,1,0.4,0.0,0.06,0.14,0.23,1.2,4.0,2.8,2.5,3
1742,1,0.21,0.18,0.06,0.0,0.0,0.5,4.0,3.5,2.5,1
1743,1,0.32,0.0,0.05,0.1,0.23,0.5,4.0,3.5,2.5,2
1744,1,0.5,0.0,0.08,0.23,0.3,0.55,4.0,3.45,2.5,2
1745,1,0.36,0.0,0.06,0.14,0.24,1.4,4.0,2.6,2.6,2
1746,1,0.35,0.0,0.06,0.14,0.25,0.5,4.0,3.5,2.6,2
1747,2,1.02,0.0,0.09,0.24,0.33,2.1,4.2,2.1,4.0,2
1748,2,1.35,0.0,0.08,0.24,0.25,2.6,4.0,1.4,3.0,3
1749,2,1.8,0.0,0.08,0.23,0.26,2.2,4.6,2.4,4.0,6
1750,2,2.5,0.0,0.08,0.21,0.32,2.2,4.6,2.4,4.0,6
1751,2,2.4,0.0,0.09,0.27,0.32,2.6,5.0,2.4,4.3,6
1752,2,2.1,0.0,0.09,0.24,0.33,3.6,5.0,1.4,5.0,5
1753,2,2.15,0.0,0.09,0.27,0.3,3.6,4.4,0.8,4.8,6
1754,2,2.3,0.0,0.07,0.2,0.27,2.6,4.2,1.6,4.0,6
1755,2,1.17,0.0,0.09,0.2,0.36,2.6,4.6,2.0,3.8,3
1756,2,1.3,0.0,0.09,0.26,0.32,2.3,4.65,2.35,4.0,3
1757,2,1.4,0.0,0.09,0.25,0.3,2.3,4.4,2.1,4.3,4
1758,2,1.3,0.0,0.09,0.25,0.32,2.2,4.5,2.3,4.2,4
1759,2,0.32,0.28,0.09,0.0,0.0,2.5,4.2,1.7,2.0,1
1760,2,1.2,0.0,0.09,0.29,0.3,2.8,4.2,1.4,4.0,2
1761,2,0.32,0.25,0.08,0.0,0.0,2.6,3.9,1.3,2.1,1
1762,1,0.35,0.3,0.1,0.0,0.0,1.7,3.2,1.5,2.0,1
1763,1,0.32,0.23,0.07,0.0,0.0,1.7,3.0,1.3,3.2,1
1764,1,0.3,0.26,0.08,0.0,0.0,1.7,3.2,1.5,2.0,1
1765,1,0.27,0.19,0.06,0.0,0.0,1.7,3.2,1.5,2.0,1
1766,1,0.4,0.25,0.08,0.0,0.0,1.7,3.2,1.5,2.0,1
1767,1,0.4,0.0,0.06,0.15,0.2,1.6,3.2,1.6,2.0,2
1768,1,0.42,0.0,0.07,0.17,0.3,1.6,3.2,1.6,2.0,2
1769,1,0.35,0.25,0.08,0.0,0.0,1.7,3.2,1.5,2.0,1
1770,1,0.37,0.0,0.06,0.15,0.23,1.7,3.2,1.5,2.0,2
1771,1,0.4,0.38,0.12,0.0,0.0,3.2,6.9,3.7,6.0,1
1772,1,0.38,0.29,0.09,0.0,0.0,1.7,3.2,1.5,2.0,1
1773,1,0.36,0.0,0.06,0.15,0.23,1.7,3.0,1.3,2.0,3
1774,1,0.5,0.0,0.06,0.16,0.21,2.0,3.0,1.0,1.5,4
1775,1,0.26,0.0,0.05,0.14,0.16,2.0,3.0,1.0,2.0,2
1776,1,0.3,0.0,0.06,0.16,0.24,1.8,3.1,1.3,2.0,2
1777,1,0.5,0.0,0.05,0.15,0.19,2.2,3.1,0.9,2.0,2
1778,1,0.3,0.0,0.04,0.12,0.13,2.2,3.2,1.0,2.0,2
1779,1,0.4,0.0,0.06,0.15,0.2,2.2,3.2,1.0,2.0,3
1780,2,2.1,0.0,0.07,0.15,0.27,1.0,4.0,3.0,4.2,6
1781,2,2.0,0.0,0.05,0.1,0.24,2.0,4.0,2.0,4.2,8
1782,2,0.92,0.0,0.06,0.14,0.22,1.6,3.5,1.9,4.0,3
1783,1,1.15,1.0,0.32,0.0,0.0,4.0,6.0,2.0,7.0,1
1784,2,2.1,0.0,0.06,0.16,0.22,1.6,4.2,2.6,4.5,9
1785,1,0.87,0.0,0.14,0.39,0.52,2.1,6.0,3.9,6.0,3
1786,1,1.15,0.0,0.14,0.26,0.65,2.5,5.0,2.5,4.2,2
1787,1,1.5,0.0,0.19,0.52,0.66,3.0,8.0,5.0,5.5,2
1788,1,0.98,0.0,0.19,0.57,0.62,1.7,2.2,0.5,2.0,2
1789,2,0.35,0.22,0.07,0.0,0.0,3.0,4.1,1.1,2.1,1
1790,1,0.5,0.0,0.08,0.23,0.26,2.0,4.0,2.0,3.6,2
1791,2,1.2,0.0,0.05,0.15,0.16,2.0,4.8,2.8,4.3,6
1792,1,0.5,0.38,0.12,0.0,0.0,2.0,6.0,4.0,3.0,1
1793,2,3.1,0.0,0.07,0.15,0.26,1.0,4.0,3.0,4.5,25
1794,2,1.55,0.0,0.05,0.1,0.23,3.5,4.5,1.0,4.1,10
1795,1,1.8,0.0,0.23,0.64,0.8,5.0,8.0,3.0,6.0,3
1796,2,1.45,0.0,0.06,0.13,0.24,1.6,2.7,1.1,3.0,5
1797,2,1.28,0.0,0.08,0.23,0.25,2.4,4.0,1.6,4.2,3
1798,1,1.7,1.2,0.38,0.0,0.0,4.5,8.0,3.5,5.0,1
1799,2,0.3,0.23,0.07,0.0,0.0,1.8,2.5,0.7,2.3,1
1800,0,1.8,1.3,0.41,0.0,0.0,4.0,6.5,2.5,10.0,1
1801,2,1.02,0.0,0.07,0.18,0.23,2.3,4.5,2.2,3.8,3
1802,2,2.1,0.0,0.05,0.13,0.16,1.6,4.0,2.4,4.0,8
1803,2,2.02,0.0,0.05,0.14,0.19,2.0,4.0,2.0,4.1,9
1804,2,2.1,0.0,0.07,0.13,0.32,2.0,4.0,2.0,4.2,9
1805,2,0.3,0.24,0.08,0.0,0.0,2.1,3.8,1.7,1.8,1
1806,2,1.5,0.0,0.08,0.23,0.3,1.8,4.0,2.2,4.2,3
1807,2,0.4,0.3,0.1,0.0,0.0,2.0,3.0,1.0,2.0,1
1808,2,0.78,0.0,0.07,0.22,0.23,1.8,3.8,2.0,4.0,3
1809,2,1.4,0.0,0.06,0.19,0.21,2.0,3.8,1.8,4.0,5
1810,1,1.24,1.1,0.35,0.0,0.0,3.0,6.0,3.0,4.0,1
1811,2,1.3,0.0,0.05,0.1,0.24,2.0,4.3,2.3,3.6,5
1812,2,0.88,0.0,0.11,0.3,0.37,4.0,6.0,2.0,4.0,2
1813,2,2.2,0.0,0.06,0.18,0.2,1.0,3.0,2.0,4.0,4
1814,2,1.42,0.0,0.08,0.24,0.25,4.0,5.0,1.0,5.0,2
1815,1,1.45,1.4,0.45,0.0,0.0,3.0,8.0,5.0,6.0,1
1816,1,0.65,0.47,0.15,0.0,0.0,2.0,4.0,2.0,3.0,1
1817,2,0.95,0.0,0.05,0.15,0.19,2.5,3.0,0.5,3.0,3
1818,2,1.36,0.0,0.07,0.18,0.25,2.5,3.5,1.0,4.0,3
1819,2,0.98,0.0,0.08,0.16,0.32,3.5,5.0,1.5,4.0,5
1820,1,0.97,0.82,0.26,0.0,0.0,2.0,5.0,3.0,4.0,1
1821,1,1.17,0.0,0.2,0.55,0.73,2.0,3.5,1.5,4.0,2
1822,2,0.92,0.0,0.09,0.24,0.31,2.0,3.5,1.5,3.0,2
1823,1,0.67,0.0,0.04,0.11,0.17,1.5,3.0,1.5,2.0,2
1824,1,1.24,1.09,0.35,0.0,0.0,2.0,4.5,2.5,4.0,1
1825,2,1.05,0.0,0.05,0.14,0.19,2.0,3.5,1.5,4.0,5
1826,2,0.49,0.0,0.06,0.19,0.2,2.5,3.5,1.0,3.0,2
1827,2,1.09,0.0,0.07,0.2,0.22,2.5,3.0,0.5,3.0,2
1828,2,0.62,0.0,0.09,0.21,0.33,2.5,3.5,1.0,3.0,2
1829,2,0.67,0.0,0.07,0.22,0.23,2.5,3.5,1.0,3.0,2
1830,2,0.98,0.0,0.08,0.24,0.25,3.0,4.0,1.0,3.0,3
1831,2,0.94,0.0,0.06,0.16,0.22,3.0,4.0,1.0,3.0,3
1832,2,0.97,0.0,0.07,0.18,0.29,3.5,4.5,1.0,3.0,3
1833,2,0.67,0.0,0.07,0.2,0.21,3.5,4.0,0.5,3.0,2
1834,2,0.62,0.0,0.07,0.2,0.24,3.5,4.0,0.5,3.0,2
1835,1,1.75,1.48,0.47,0.0,0.0,3.5,7.0,3.5,5.0,1
1836,1,1.5,0.0,0.27,0.82,0.85,3.5,8.0,4.5,6.0,2
1837,1,1.58,1.18,0.38,0.0,0.0,3.0,5.0,2.0,4.0,1
1838,1,1.21,0.83,0.26,0.0,0.0,3.0,4.0,1.0,3.0,1
1839,1,1.76,1.62,0.52,0.0,0.0,3.5,7.0,3.5,6.0,1
1840,1,1.65,0.0,0.31,0.88,1.04,3.0,5.0,2.0,6.0,2
1841,2,0.9,0.0,0.11,0.35,0.36,4.0,4.5,0.5,3.0,2
1842,2,1.46,0.0,0.09,0.21,0.33,2.5,4.0,1.5,3.0,6
1843,0,1.93,1.39,0.44,0.0,0.0,8.5,11.0,2.5,5.0,1
1844,2,0.77,0.0,0.09,0.23,0.32,3.6,4.5,0.9,4.0,3
1845,2,0.35,0.34,0.11,0.0,0.0,3.0,4.0,1.0,4.0,1
1846,2,0.38,0.32,0.1,0.0,0.0,3.5,4.0,0.5,2.0,1
1847,2,0.8,0.0,0.09,0.27,0.28,4.0,4.5,0.5,2.0,2
1848,2,1.31,0.0,0.08,0.25,0.28,4.0,4.5,0.5,2.0,3
1849,1,1.59,0.95,0.3,0.0,0.0,3.0,5.0,2.0,6.0,1
1850,2,1.36,0.0,0.09,0.18,0.37,3.0,5.0,2.0,4.0,4
1851,2,0.46,0.22,0.07,0.0,0.0,2.5,3.0,0.5,3.0,1
1852,2,0.62,0.0,0.05,0.14,0.17,2.5,3.0,0.5,3.0,3
1853,2,1.9,0.0,0.07,0.2,0.23,3.0,3.5,0.5,4.0,5
1854,2,2.04,0.0,0.05,0.13,0.2,2.5,3.5,1.0,4.0,7
1855,2,11.0,0.0,0.06,0.11,0.25,1.5,3.0,1.5,4.0,9
1856,2,1.25,0.0,0.06,0.17,0.2,1.0,2.5,1.5,3.0,4
1857,2,0.23,0.23,0.07,0.0,0.0,2.5,3.5,1.0,2.0,1
1858,2,1.55,0.0,0.07,0.15,0.27,1.8,3.0,1.2,4.0,11
1859,2,2.53,0.0,0.08,0.22,0.28,2.0,3.5,1.5,4.0,8
1860,2,2.54,0.0,0.18,0.2,0.94,2.5,3.5,1.0,3.0,3
1861,2,1.41,0.0,0.09,0.26,0.31,3.0,4.5,1.5,4.0,4
1862,2,1.09,0.0,0.08,0.22,0.27,3.5,4.5,1.0,4.0,3
1863,1,1.1,0.0,0.24,0.7,0.81,1.8,5.0,3.2,6.0,2
1864,0,1.86,1.2,0.38,0.0,0.0,6.0,9.0,3.0,5.0,1
1865,1,1.2,0.85,0.27,0.0,0.0,4.0,7.0,3.0,3.0,1
1866,1,1.22,0.98,0.31,0.0,0.0,3.0,5.5,2.5,4.0,1
1867,1,1.75,1.0,0.32,0.0,0.0,3.5,5.0,1.5,3.0,1
1868,1,1.45,0.0,0.26,0.7,0.95,3.0,7.0,4.0,4.0,2
1869,1,1.15,0.0,0.22,0.62,0.75,2.0,6.0,4.0,5.0,2
1870,1,1.65,0.0,0.27,0.75,0.96,3.5,7.0,3.5,5.0,5
1871,1,1.54,1.01,0.32,0.0,0.0,3.0,6.0,3.0,4.0,1
1872,1,1.58,0.0,0.34,1.01,1.1,3.5,6.0,2.5,4.0,2
1873,1,1.42,0.0,0.27,0.75,0.95,3.0,5.0,2.0,4.0,2
1874,1,1.48,0.0,0.21,0.62,0.7,2.5,7.0,4.5,5.0,3
1875,1,1.35,0.0,0.24,0.65,0.86,2.0,5.0,3.0,4.0,2
1876,1,1.6,0.0,0.23,0.63,0.81,2.5,6.0,3.5,4.0,3
1877,1,1.67,0.0,0.23,0.63,0.8,3.0,7.0,4.0,5.0,3
1878,1,1.38,0.0,0.27,0.8,0.88,3.0,6.0,3.0,4.0,2
1879,1,1.35,0.98,0.31,0.0,0.0,3.5,6.0,2.5,5.0,1
1880,1,1.21,0.0,0.19,0.53,0.64,2.0,4.0,2.0,4.0,2
1881,1,1.43,1.07,0.34,0.0,0.0,2.5,7.0,4.5,5.0,1
1882,1,1.56,1.24,0.39,0.0,0.0,2.5,7.0,4.5,5.0,1
1883,1,1.75,0.0,0.29,0.74,1.1,3.0,6.5,3.5,4.0,2
1884,1,1.4,0.0,0.22,0.67,0.73,2.5,6.0,3.5,5.0,3
1885,1,1.47,0.0,0.25,0.46,1.14,3.0,7.0,4.0,5.0,3
1886,1,1.55,1.63,0.52,0.0,0.0,3.1,8.0,4.9,5.0,1
1887,1,1.5,1.28,0.41,0.0,0.0,3.0,7.0,4.0,5.0,1
1888,1,1.4,0.0,0.29,0.68,1.17,3.5,8.0,4.5,6.0,2
1889,1,1.41,1.28,0.41,0.0,0.0,3.5,7.0,3.5,5.0,1
1890,1,1.66,0.0,0.3,0.85,1.03,3.5,6.0,2.5,5.0,2
1891,1,1.35,1.01,0.32,0.0,0.0,3.5,7.0,3.5,5.0,1
1892,1,2.63,2.85,0.91,0.0,0.0,5.0,12.0,7.0,13.0,1
1893,1,1.25,0.88,0.28,0.0,0.0,2.5,6.0,3.5,7.0,1
1894,2,0.66,0.0,0.06,0.14,0.26,3.0,5.0,2.0,2.0,2
1895,1,1.68,1.33,0.42,0.0,0.0,3.0,8.0,5.0,5.0,1
1896,1,1.45,0.98,0.31,0.0,0.0,2.0,6.0,4.0,4.0,1
1897,1,1.36,0.0,0.42,1.3,1.34,2.5,6.0,3.5,5.0,2
1898,1,1.87,0.0,0.3,0.83,1.07,2.5,7.0,4.5,5.0,2
1899,1,1.1,1.7,0.54,0.0,0.0,2.5,4.5,2.0,4.0,1
1900,1,1.64,0.0,0.33,0.89,1.19,3.0,7.0,4.0,5.0,2
1901,1,1.06,0.0,0.15,0.42,0.55,2.5,5.0,2.5,4.0,3
1902,1,1.06,0.0,0.14,0.2,0.65,2.5,6.0,3.5,4.0,5
1903,1,1.05,0.0,0.1,0.25,0.36,2.0,7.0,5.0,5.0,4
1904,1,0.94,0.0,0.14,0.39,0.5,2.0,5.0,3.0,4.0,2
1905,1,0.96,0.0,0.15,0.45,0.52,2.0,6.0,4.0,4.0,3
1906,1,1.0,0.0,0.12,0.33,0.45,2.5,6.0,3.5,4.0,4
1907,1,0.89,0.0,0.08,0.23,0.3,2.0,4.5,2.5,3.0,3
1908,1,1.8,1.4,0.45,0.0,0.0,3.0,7.0,4.0,5.0,1
1909,1,1.65,1.43,0.46,0.0,0.0,3.0,5.5,2.5,4.0,1
1910,1,1.6,1.35,0.43,0.0,0.0,3.0,6.0,3.0,5.0,1
1911,1,1.67,0.0,0.3,0.84,1.07,4.0,6.0,2.0,5.0,2
1912,1,2.3,2.0,0.64,0.0,0.0,4.0,7.0,3.0,5.0,1
1913,1,1.51,0.0,0.24,0.76,0.77,3.5,5.0,1.5,5.0,2
1914,1,1.3,1.1,0.35,0.0,0.0,3.0,4.5,1.5,5.0,1
1915,1,1.3,1.11,0.35,0.0,0.0,3.0,6.0,3.0,5.0,1
1916,2,1.33,0.0,0.08,0.18,0.33,2.0,3.5,1.5,4.0,5
1917,1,1.55,0.0,0.3,0.85,1.06,3.0,5.0,2.0,4.0,2
1918,1,0.87,0.0,0.3,0.75,1.16,3.5,8.0,4.5,6.0,3
1919,1,1.6,0.0,0.31,0.96,1.0,3.5,7.0,3.5,6.0,2
1920,1,1.75,3.07,0.98,0.0,0.0,3.5,8.0,4.5,7.0,1
1921,1,1.68,0.0,0.25,0.79,0.8,3.0,7.0,4.0,6.0,3
1922,1,1.38,0.0,0.18,0.51,0.65,3.0,8.0,5.0,5.0,2
1923,1,1.51,0.0,0.23,0.66,0.81,3.5,7.0,3.5,5.0,2
1924,1,1.04,0.72,0.23,0.0,0.0,3.5,6.0,2.5,4.0,1
1925,1,1.27,0.0,0.17,0.47,0.58,3.0,5.0,2.0,4.0,2
1926,1,0.9,0.53,0.17,0.0,0.0,3.0,5.0,2.0,4.0,1
1927,1,0.74,0.5,0.16,0.0,0.0,2.5,4.5,2.0,4.0,1
1928,1,0.85,0.39,0.12,0.0,0.0,2.5,3.0,0.5,3.0,1
1929,1,0.72,0.45,0.14,0.0,0.0,2.5,4.0,1.5,4.0,1
1930,1,0.95,0.64,0.2,0.0,0.0,3.0,4.5,1.5,4.0,1
1931,1,1.53,0.0,0.24,0.71,0.77,3.0,5.0,2.0,5.0,2
1932,1,1.67,1.24,0.39,0.0,0.0,3.0,6.0,3.0,4.0,1
1933,1,1.2,0.63,0.2,0.0,0.0,4.0,7.0,3.0,5.0,1
1934,1,1.32,0.94,0.3,0.0,0.0,4.0,8.0,4.0,5.0,1
1935,1,1.2,0.75,0.24,0.0,0.0,3.5,7.5,4.0,4.0,1
1936,1,1.35,1.01,0.32,0.0,0.0,4.0,7.0,3.0,5.0,1
1937,1,1.45,0.88,0.28,0.0,0.0,4.0,9.0,5.0,5.0,1
1938,1,1.14,0.89,0.28,0.0,0.0,3.5,6.0,2.5,4.0,1
1939,1,1.29,0.0,0.23,0.64,0.79,3.5,7.0,3.5,4.0,2
1940,1,1.82,0.0,0.33,1.04,1.06,3.5,8.0,4.5,5.0,2
1941,1,1.46,0.0,0.28,0.78,0.98,4.0,9.0,5.0,6.0,2
1942,1,1.79,0.0,0.29,0.78,1.06,4.5,7.0,2.5,5.0,2
1943,1,1.37,1.1,0.35,0.0,0.0,3.5,6.0,2.5,6.0,1
1944,1,1.58,0.0,0.29,0.9,0.94,3.0,6.0,3.0,4.0,2
1945,1,1.55,1.3,0.41,0.0,0.0,4.0,7.0,3.0,6.0,1
1946,1,1.6,0.0,0.29,0.88,0.95,3.5,7.0,3.5,6.0,2
1947,1,1.6,0.0,0.2,0.5,0.77,3.5,7.0,3.5,5.0,3
1948,1,1.62,1.53,0.49,0.0,0.0,2.5,6.0,3.5,5.0,1
1949,1,1.89,0.0,0.35,1.02,1.15,3.0,7.0,4.0,5.0,2
1950,1,1.82,0.0,0.38,1.12,1.29,3.0,6.0,3.0,4.0,2
1951,1,1.83,0.0,0.33,0.75,1.32,2.5,7.0,4.5,5.0,2
1952,1,1.6,0.0,0.26,0.65,0.98,2.5,5.0,2.5,5.0,2
1953,1,1.7,0.0,0.27,0.83,0.88,3.0,7.0,4.0,5.0,2
1954,1,1.8,0.0,0.27,0.75,0.97,3.0,7.0,4.0,5.0,3
1955,1,1.52,1.29,0.41,0.0,0.0,2.5,6.0,3.5,4.0,1
1956,1,2.02,0.0,0.38,1.09,1.27,3.5,8.0,4.5,5.0,2
1957,1,1.4,1.24,0.39,0.0,0.0,2.5,5.0,2.5,5.0,1
1958,1,1.05,0.86,0.27,0.0,0.0,2.0,4.5,2.5,5.0,1
1959,1,1.65,0.95,0.3,0.0,0.0,2.5,5.0,2.5,5.0,1
1960,1,1.78,0.0,0.24,0.67,0.86,3.0,6.5,3.5,6.0,3
1961,1,1.67,0.0,0.29,0.87,0.95,3.0,5.0,2.0,5.0,2
1962,1,1.6,0.0,0.22,0.45,0.95,3.0,5.0,2.0,5.0,3
1963,1,2.1,0.0,0.31,0.82,1.15,2.5,7.0,4.5,5.0,2
1964,1,1.82,1.19,0.38,0.0,0.0,3.0,7.0,4.0,5.0,1
1965,1,1.73,0.0,0.23,0.7,0.77,2.5,4.5,2.0,5.0,2
1966,1,1.52,0.0,0.26,0.34,1.27,3.0,6.5,3.5,5.0,2
1967,1,1.94,0.0,0.43,1.23,1.5,4.0,9.0,5.0,8.0,2
1968,1,1.62,1.08,0.34,0.0,0.0,2.5,5.0,2.5,4.0,1
1969,1,2.07,0.0,0.37,1.14,1.2,3.0,8.0,5.0,6.0,2
1970,1,1.74,1.07,0.34,0.0,0.0,3.0,5.0,2.0,6.0,1
1971,1,1.36,0.85,0.27,0.0,0.0,3.0,5.0,2.0,4.0,1
1972,1,1.42,1.16,0.37,0.0,0.0,2.5,6.0,3.5,4.0,1
1973,1,1.7,1.39,0.44,0.0,0.0,3.5,7.0,3.5,5.0,1
1974,1,1.93,0.0,0.35,0.94,1.24,3.5,7.0,3.5,6.0,2
1975,1,1.31,1.12,0.36,0.0,0.0,2.5,5.0,2.5,6.0,1
1976,1,1.48,0.93,0.3,0.0,0.0,3.5,6.0,2.5,5.0,1
1977,1,1.43,0.0,0.24,0.64,0.85,3.0,5.0,2.0,5.0,2
1978,1,1.6,0.0,0.31,0.86,1.06,3.0,6.0,3.0,5.0,2
1979,1,1.6,1.36,0.43,0.0,0.0,2.5,7.0,4.5,6.0,1
1980,2,1.46,0.0,0.09,0.24,0.31,3.0,4.5,1.5,3.0,3
1981,1,1.36,0.0,0.21,0.64,0.67,3.0,8.0,5.0,5.0,2
1982,1,1.18,0.75,0.24,0.0,0.0,3.0,6.0,3.0,4.0,1
1983,1,1.98,0.0,0.35,1.04,1.17,3.0,8.0,5.0,6.0,2
1984,1,1.12,0.77,0.25,0.0,0.0,3.0,8.0,5.0,5.0,1
1985,1,0.89,0.7,0.22,0.0,0.0,3.0,5.0,2.0,6.0,1
1986,1,0.83,0.59,0.19,0.0,0.0,3.5,7.0,3.5,6.0,1
1987,1,1.03,0.66,0.21,0.0,0.0,3.5,6.0,2.5,5.0,1
1988,1,1.17,0.86,0.27,0.0,0.0,3.0,5.0,2.0,4.0,1
1989,1,1.12,0.64,0.2,0.0,0.0,2.5,5.0,2.5,5.0,1
1990,1,1.09,0.79,0.25,0.0,0.0,3.0,7.0,4.0,5.0,1
1991,1,1.22,0.74,0.24,0.0,0.0,2.5,6.0,3.5,4.0,1
1992,1,0.96,0.64,0.2,0.0,0.0,3.0,6.0,3.0,4.0,1
1993,1,0.66,0.35,0.11,0.0,0.0,1.8,3.5,1.7,3.0,1
1994,1,0.8,0.54,0.17,0.0,0.0,2.0,5.0,3.0,4.0,1
1995,1,1.12,0.86,0.27,0.0,0.0,3.5,6.0,2.5,5.0,1
1996,1,1.02,0.66,0.21,0.0,0.0,3.5,6.0,2.5,3.0,1
1997,1,1.44,1.17,0.37,0.0,0.0,3.0,5.0,2.0,4.0,1
1998,1,1.61,1.01,0.32,0.0,0.0,3.0,6.5,3.5,5.0,1
1999,1,1.97,0.0,0.37,1.01,1.29,3.5,7.0,3.5,6.0,2
2000,1,1.43,0.64,0.2,0.0,0.0,2.5,4.0,1.5,3.0,1
2001,1,1.77,1.25,0.4,0.0,0.0,3.5,7.0,3.5,5.0,1
2002,1,0.75,0.52,0.17,0.0,0.0,3.0,7.0,4.0,5.0,1
2003,1,1.73,0.0,0.36,0.8,1.48,3.5,8.0,4.5,6.0,2
2004,1,2.31,0.0,0.39,1.1,1.35,4.0,9.0,5.0,6.0,2
2005,1,1.63,1.25,0.4,0.0,0.0,2.5,7.0,4.5,6.0,1
2006,1,1.43,1.17,0.37,0.0,0.0,3.5,8.0,4.5,6.0,1
2007,1,1.74,0.0,0.27,0.73,0.94,3.0,7.0,4.0,5.0,2
2008,1,1.43,1.02,0.32,0.0,0.0,2.5,3.5,1.0,3.0,1
2009,1,1.34,0.92,0.29,0.0,0.0,2.5,4.0,1.5,3.0,1
2010,1,1.93,2.09,0.67,0.0,0.0,4.0,8.0,4.0,6.0,1
2011,1,1.78,0.0,0.36,1.06,1.23,4.0,7.0,3.0,5.0,2
2012,1,1.81,1.15,0.37,0.0,0.0,3.5,7.0,3.5,5.0,1
2013,1,1.35,0.92,0.29,0.0,0.0,3.0,7.0,4.0,5.0,1
2014,1,1.94,0.0,0.36,1.09,1.2,3.0,7.0,4.0,6.0,2
2015,1,1.13,0.0,0.27,0.76,0.95,3.5,6.0,2.5,5.0,3
2016,2,1.38,0.0,0.05,0.14,0.18,1.0,2.0,1.0,3.0,5
2017,0,2.09,1.32,0.42,0.0,0.0,10.0,14.0,4.0,6.0,1
2018,0,2.5,1.39,0.44,0.0,0.0,10.0,15.0,5.0,6.0,1
2019,0,2.16,1.44,0.46,0.0,0.0,8.0,12.0,4.0,6.0,1
2020,0,1.65,1.17,0.37,0.0,0.0,9.0,14.0,5.0,6.0,1
2021,0,1.94,1.32,0.42,0.0,0.0,9.0,14.0,5.0,6.0,1
2022,0,1.94,1.32,0.42,0.0,0.0,9.0,13.0,4.0,5.0,1
2023,0,0.94,0.67,0.21,0.0,0.0,8.0,11.0,3.0,5.0,1
2024,0,1.81,1.22,0.39,0.0,0.0,8.5,10.0,1.5,5.0,1
2025,0,1.52,1.08,0.34,0.0,0.0,9.0,11.0,2.0,5.0,1
2026,0,1.6,1.23,0.39,0.0,0.0,8.5,11.0,2.5,5.0,1
2027,0,1.29,1.25,0.4,0.0,0.0,9.0,12.0,3.0,6.0,1
2028,0,2.08,1.49,0.47,0.0,0.0,8.5,11.0,2.5,6.0,1
2029,0,1.85,1.31,0.42,0.0,0.0,9.0,11.0,2.0,6.0,1
2030,0,1.82,1.25,0.4,0.0,0.0,8.5,11.0,2.5,5.0,1
2031,0,1.58,1.17,0.37,0.0,0.0,9.0,12.0,3.0,6.0,1
2032,1,1.35,0.0,0.18,0.49,0.66,2.5,5.0,2.5,6.0,3
2033,1,1.09,0.0,0.14,0.41,0.48,2.0,4.5,2.5,4.0,2
2034,1,1.43,0.0,0.15,0.45,0.48,3.0,5.0,2.0,4.0,2
